source_id,target_id,edge_type,timestamp,metadata
800057020,TXN_4590266,INVOLVED_IN,2022/09/09 13:45,"{""role"": ""sender"", ""amount"": 268589.3}"
8001074F0,TXN_4590266,INVOLVED_IN,2022/09/09 13:45,"{""role"": ""receiver"", ""amount"": 268589.3}"
800058B80,TXN_4590268,INVOLVED_IN,2022/09/09 13:37,"{""role"": ""sender"", ""amount"": 206.69}"
800117FF0,TXN_4590268,INVOLVED_IN,2022/09/09 13:37,"{""role"": ""receiver"", ""amount"": 206.69}"
800058B80,TXN_4590269,INVOLVED_IN,2022/09/09 13:34,"{""role"": ""sender"", ""amount"": 233.64}"
800117FF0,TXN_4590269,INVOLVED_IN,2022/09/09 13:34,"{""role"": ""receiver"", ""amount"": 233.64}"
80005BD00,TXN_4590281,INVOLVED_IN,2022/09/09 13:40,"{""role"": ""sender"", ""amount"": 4233.12}"
8001A8460,TXN_4590281,INVOLVED_IN,2022/09/09 13:40,"{""role"": ""receiver"", ""amount"": 4233.12}"
80005BD00,TXN_4590282,INVOLVED_IN,2022/09/09 13:36,"{""role"": ""sender"", ""amount"": 1559.01}"
8001A8460,TXN_4590282,INVOLVED_IN,2022/09/09 13:36,"{""role"": ""receiver"", ""amount"": 1559.01}"
800057D40,TXN_4590663,INVOLVED_IN,2022/09/09 13:55,"{""role"": ""sender"", ""amount"": 1147.8}"
8010F2720,TXN_4590663,INVOLVED_IN,2022/09/09 13:55,"{""role"": ""receiver"", ""amount"": 1147.8}"
800056370,TXN_4590868,INVOLVED_IN,2022/09/09 13:50,"{""role"": ""sender"", ""amount"": 5754.48}"
801A21E40,TXN_4590868,INVOLVED_IN,2022/09/09 13:50,"{""role"": ""receiver"", ""amount"": 5754.48}"
800056370,TXN_4590869,INVOLVED_IN,2022/09/09 13:51,"{""role"": ""sender"", ""amount"": 10713.57}"
801A21E40,TXN_4590869,INVOLVED_IN,2022/09/09 13:51,"{""role"": ""receiver"", ""amount"": 10713.57}"
800058B80,TXN_4590893,INVOLVED_IN,2022/09/09 13:54,"{""role"": ""sender"", ""amount"": 93.8}"
801AD9D90,TXN_4590893,INVOLVED_IN,2022/09/09 13:54,"{""role"": ""receiver"", ""amount"": 93.8}"
800058B80,TXN_4590894,INVOLVED_IN,2022/09/09 13:51,"{""role"": ""sender"", ""amount"": 333.62}"
801AD9D90,TXN_4590894,INVOLVED_IN,2022/09/09 13:51,"{""role"": ""receiver"", ""amount"": 333.62}"
80005C790,TXN_4590961,INVOLVED_IN,2022/09/09 13:31,"{""role"": ""sender"", ""amount"": 8922.92}"
801D4EE90,TXN_4590961,INVOLVED_IN,2022/09/09 13:31,"{""role"": ""receiver"", ""amount"": 8922.92}"
80005C790,TXN_4590962,INVOLVED_IN,2022/09/09 13:37,"{""role"": ""sender"", ""amount"": 7647.34}"
801D4EE90,TXN_4590962,INVOLVED_IN,2022/09/09 13:37,"{""role"": ""receiver"", ""amount"": 7647.34}"
80005AD90,TXN_4591916,INVOLVED_IN,2022/09/09 13:54,"{""role"": ""sender"", ""amount"": 2801.07}"
805EFEC80,TXN_4591916,INVOLVED_IN,2022/09/09 13:54,"{""role"": ""receiver"", ""amount"": 2801.07}"
80005AD90,TXN_4591917,INVOLVED_IN,2022/09/09 13:36,"{""role"": ""sender"", ""amount"": 1515.1}"
805EFEC80,TXN_4591917,INVOLVED_IN,2022/09/09 13:36,"{""role"": ""receiver"", ""amount"": 1515.1}"
809F88980,TXN_4592751,INVOLVED_IN,2022/09/09 13:37,"{""role"": ""sender"", ""amount"": 4284.95}"
80A163A10,TXN_4592751,INVOLVED_IN,2022/09/09 13:37,"{""role"": ""receiver"", ""amount"": 4284.95}"
809F88980,TXN_4592752,INVOLVED_IN,2022/09/09 13:58,"{""role"": ""sender"", ""amount"": 504.72}"
80A163A10,TXN_4592752,INVOLVED_IN,2022/09/09 13:58,"{""role"": ""receiver"", ""amount"": 504.72}"
8027CD110,TXN_4593108,INVOLVED_IN,2022/09/09 13:51,"{""role"": ""sender"", ""amount"": 22245.08}"
80BB15900,TXN_4593108,INVOLVED_IN,2022/09/09 13:51,"{""role"": ""receiver"", ""amount"": 22245.08}"
8027CD110,TXN_4593109,INVOLVED_IN,2022/09/09 13:53,"{""role"": ""sender"", ""amount"": 18735.62}"
80BB15900,TXN_4593109,INVOLVED_IN,2022/09/09 13:53,"{""role"": ""receiver"", ""amount"": 18735.62}"
8027CD110,TXN_4593110,INVOLVED_IN,2022/09/09 13:55,"{""role"": ""sender"", ""amount"": 159131.77}"
80BB15900,TXN_4593110,INVOLVED_IN,2022/09/09 13:55,"{""role"": ""receiver"", ""amount"": 159131.77}"
800C214A0,TXN_4593206,INVOLVED_IN,2022/09/09 13:32,"{""role"": ""sender"", ""amount"": 280.17}"
80C1474D0,TXN_4593206,INVOLVED_IN,2022/09/09 13:32,"{""role"": ""receiver"", ""amount"": 280.17}"
800C214A0,TXN_4593207,INVOLVED_IN,2022/09/09 13:30,"{""role"": ""sender"", ""amount"": 9.86}"
80C1474D0,TXN_4593207,INVOLVED_IN,2022/09/09 13:30,"{""role"": ""receiver"", ""amount"": 9.86}"
80DFDEBB0,TXN_4593835,INVOLVED_IN,2022/09/09 13:35,"{""role"": ""sender"", ""amount"": 57787.01}"
80E565BA0,TXN_4593835,INVOLVED_IN,2022/09/09 13:35,"{""role"": ""receiver"", ""amount"": 57787.01}"
800C28FD0,TXN_4594126,INVOLVED_IN,2022/09/09 13:50,"{""role"": ""sender"", ""amount"": 231.81}"
8103B2E50,TXN_4594126,INVOLVED_IN,2022/09/09 13:50,"{""role"": ""receiver"", ""amount"": 231.81}"
800C28FD0,TXN_4594127,INVOLVED_IN,2022/09/09 13:39,"{""role"": ""sender"", ""amount"": 463.05}"
8103B2E50,TXN_4594127,INVOLVED_IN,2022/09/09 13:39,"{""role"": ""receiver"", ""amount"": 463.05}"
80E7E2AC0,TXN_4594836,INVOLVED_IN,2022/09/09 13:45,"{""role"": ""sender"", ""amount"": 1468.26}"
813559ED0,TXN_4594836,INVOLVED_IN,2022/09/09 13:45,"{""role"": ""receiver"", ""amount"": 1468.26}"
80E7E2AC0,TXN_4594837,INVOLVED_IN,2022/09/09 13:39,"{""role"": ""sender"", ""amount"": 1084.86}"
813559ED0,TXN_4594837,INVOLVED_IN,2022/09/09 13:39,"{""role"": ""receiver"", ""amount"": 1084.86}"
80E7E2AC0,TXN_4594838,INVOLVED_IN,2022/09/09 13:33,"{""role"": ""sender"", ""amount"": 104.92}"
813559ED0,TXN_4594838,INVOLVED_IN,2022/09/09 13:33,"{""role"": ""receiver"", ""amount"": 104.92}"
80E7E2AC0,TXN_4594839,INVOLVED_IN,2022/09/09 13:38,"{""role"": ""sender"", ""amount"": 105.23}"
813559ED0,TXN_4594839,INVOLVED_IN,2022/09/09 13:38,"{""role"": ""receiver"", ""amount"": 105.23}"
80678C540,TXN_4596271,INVOLVED_IN,2022/09/09 13:58,"{""role"": ""sender"", ""amount"": 252.79}"
80678F290,TXN_4596271,INVOLVED_IN,2022/09/09 13:58,"{""role"": ""receiver"", ""amount"": 252.79}"
80678D6F0,TXN_4596272,INVOLVED_IN,2022/09/09 13:49,"{""role"": ""sender"", ""amount"": 90.87}"
80678F290,TXN_4596272,INVOLVED_IN,2022/09/09 13:49,"{""role"": ""receiver"", ""amount"": 90.87}"
8014A1CB0,TXN_4596588,INVOLVED_IN,2022/09/09 13:59,"{""role"": ""sender"", ""amount"": 1461.84}"
80806E360,TXN_4596588,INVOLVED_IN,2022/09/09 13:59,"{""role"": ""receiver"", ""amount"": 1461.84}"
8014A1CB0,TXN_4596589,INVOLVED_IN,2022/09/09 13:49,"{""role"": ""sender"", ""amount"": 301.14}"
80806E360,TXN_4596589,INVOLVED_IN,2022/09/09 13:49,"{""role"": ""receiver"", ""amount"": 301.14}"
804D6ABC0,TXN_4599310,INVOLVED_IN,2022/09/09 13:50,"{""role"": ""sender"", ""amount"": 83460.8}"
804F22930,TXN_4599310,INVOLVED_IN,2022/09/09 13:50,"{""role"": ""receiver"", ""amount"": 83460.8}"
804D6ABC0,TXN_4599311,INVOLVED_IN,2022/09/09 13:33,"{""role"": ""sender"", ""amount"": 421076.79}"
804F22930,TXN_4599311,INVOLVED_IN,2022/09/09 13:33,"{""role"": ""receiver"", ""amount"": 421076.79}"
8091088B0,TXN_4600822,INVOLVED_IN,2022/09/09 13:53,"{""role"": ""sender"", ""amount"": 1868761.17}"
809D4B6D0,TXN_4600822,INVOLVED_IN,2022/09/09 13:53,"{""role"": ""receiver"", ""amount"": 1868761.17}"
8091088B0,TXN_4600823,INVOLVED_IN,2022/09/09 13:32,"{""role"": ""sender"", ""amount"": 14316.26}"
809D4B6D0,TXN_4600823,INVOLVED_IN,2022/09/09 13:32,"{""role"": ""receiver"", ""amount"": 14316.26}"
8091088B0,TXN_4600824,INVOLVED_IN,2022/09/09 13:44,"{""role"": ""sender"", ""amount"": 406397.54}"
809D4B6D0,TXN_4600824,INVOLVED_IN,2022/09/09 13:44,"{""role"": ""receiver"", ""amount"": 406397.54}"
80A640770,TXN_4601157,INVOLVED_IN,2022/09/09 13:46,"{""role"": ""sender"", ""amount"": 12905.4}"
80AFC5B60,TXN_4601157,INVOLVED_IN,2022/09/09 13:46,"{""role"": ""receiver"", ""amount"": 12905.4}"
80A640770,TXN_4601158,INVOLVED_IN,2022/09/09 13:47,"{""role"": ""sender"", ""amount"": 9797.43}"
80AFC5B60,TXN_4601158,INVOLVED_IN,2022/09/09 13:47,"{""role"": ""receiver"", ""amount"": 9797.43}"
80CBEB570,TXN_4601502,INVOLVED_IN,2022/09/09 13:38,"{""role"": ""sender"", ""amount"": 4482.86}"
80CC137B0,TXN_4601502,INVOLVED_IN,2022/09/09 13:38,"{""role"": ""receiver"", ""amount"": 4482.86}"
80CE5F730,TXN_4601637,INVOLVED_IN,2022/09/09 13:56,"{""role"": ""sender"", ""amount"": 101303.03}"
80D774460,TXN_4601637,INVOLVED_IN,2022/09/09 13:56,"{""role"": ""receiver"", ""amount"": 101303.03}"
80CE5F730,TXN_4601638,INVOLVED_IN,2022/09/09 13:42,"{""role"": ""sender"", ""amount"": 14199.33}"
80D774460,TXN_4601638,INVOLVED_IN,2022/09/09 13:42,"{""role"": ""receiver"", ""amount"": 14199.33}"
80E8BCD10,TXN_4602349,INVOLVED_IN,2022/09/09 13:38,"{""role"": ""sender"", ""amount"": 108.21}"
80FCE9D40,TXN_4602349,INVOLVED_IN,2022/09/09 13:38,"{""role"": ""receiver"", ""amount"": 108.21}"
813425121,TXN_4603102,INVOLVED_IN,2022/09/09 13:35,"{""role"": ""sender"", ""amount"": 0.06229}"
813425121,TXN_4603102,INVOLVED_IN,2022/09/09 13:35,"{""role"": ""receiver"", ""amount"": 0.06229}"
813425121,TXN_4603103,INVOLVED_IN,2022/09/09 13:40,"{""role"": ""sender"", ""amount"": 0.143556}"
813425121,TXN_4603103,INVOLVED_IN,2022/09/09 13:40,"{""role"": ""receiver"", ""amount"": 0.143556}"
8000EBBB0,TXN_4603483,INVOLVED_IN,2022/09/09 14:06,"{""role"": ""sender"", ""amount"": 145.14}"
8000EBD30,TXN_4603483,INVOLVED_IN,2022/09/09 14:06,"{""role"": ""receiver"", ""amount"": 145.14}"
800057D40,TXN_4603496,INVOLVED_IN,2022/09/09 14:26,"{""role"": ""sender"", ""amount"": 924.26}"
800150F20,TXN_4603496,INVOLVED_IN,2022/09/09 14:26,"{""role"": ""receiver"", ""amount"": 924.26}"
800057D40,TXN_4603497,INVOLVED_IN,2022/09/09 14:28,"{""role"": ""sender"", ""amount"": 1959.91}"
800150F20,TXN_4603497,INVOLVED_IN,2022/09/09 14:28,"{""role"": ""receiver"", ""amount"": 1959.91}"
800058F40,TXN_4603500,INVOLVED_IN,2022/09/09 14:14,"{""role"": ""sender"", ""amount"": 96.63}"
800172410,TXN_4603500,INVOLVED_IN,2022/09/09 14:14,"{""role"": ""receiver"", ""amount"": 96.63}"
800058F40,TXN_4603501,INVOLVED_IN,2022/09/09 14:29,"{""role"": ""sender"", ""amount"": 395.57}"
800172410,TXN_4603501,INVOLVED_IN,2022/09/09 14:29,"{""role"": ""receiver"", ""amount"": 395.57}"
800058100,TXN_4603637,INVOLVED_IN,2022/09/09 14:02,"{""role"": ""sender"", ""amount"": 1952.56}"
8006C7290,TXN_4603637,INVOLVED_IN,2022/09/09 14:02,"{""role"": ""receiver"", ""amount"": 1952.56}"
800058100,TXN_4603638,INVOLVED_IN,2022/09/09 14:15,"{""role"": ""sender"", ""amount"": 162.66}"
8006C7290,TXN_4603638,INVOLVED_IN,2022/09/09 14:15,"{""role"": ""receiver"", ""amount"": 162.66}"
80005B3E0,TXN_4603678,INVOLVED_IN,2022/09/09 14:01,"{""role"": ""sender"", ""amount"": 439699.26}"
800816030,TXN_4603678,INVOLVED_IN,2022/09/09 14:01,"{""role"": ""receiver"", ""amount"": 439699.26}"
8000573C0,TXN_4604517,INVOLVED_IN,2022/09/09 14:24,"{""role"": ""sender"", ""amount"": 17908.12}"
803253540,TXN_4604517,INVOLVED_IN,2022/09/09 14:24,"{""role"": ""receiver"", ""amount"": 17908.12}"
8000573C0,TXN_4604518,INVOLVED_IN,2022/09/09 14:19,"{""role"": ""sender"", ""amount"": 14222.66}"
803253540,TXN_4604518,INVOLVED_IN,2022/09/09 14:19,"{""role"": ""receiver"", ""amount"": 14222.66}"
8000573C0,TXN_4604519,INVOLVED_IN,2022/09/09 14:26,"{""role"": ""sender"", ""amount"": 32925.19}"
803253540,TXN_4604519,INVOLVED_IN,2022/09/09 14:26,"{""role"": ""receiver"", ""amount"": 32925.19}"
8000573C0,TXN_4604520,INVOLVED_IN,2022/09/09 14:11,"{""role"": ""sender"", ""amount"": 13640.6}"
803253540,TXN_4604520,INVOLVED_IN,2022/09/09 14:11,"{""role"": ""receiver"", ""amount"": 13640.6}"
8000573C0,TXN_4604521,INVOLVED_IN,2022/09/09 14:02,"{""role"": ""sender"", ""amount"": 10328.14}"
803253540,TXN_4604521,INVOLVED_IN,2022/09/09 14:02,"{""role"": ""receiver"", ""amount"": 10328.14}"
80276CE70,TXN_4604784,INVOLVED_IN,2022/09/09 14:26,"{""role"": ""sender"", ""amount"": 117.13}"
8043F4E40,TXN_4604784,INVOLVED_IN,2022/09/09 14:26,"{""role"": ""receiver"", ""amount"": 117.13}"
80276CE70,TXN_4604785,INVOLVED_IN,2022/09/09 14:13,"{""role"": ""sender"", ""amount"": 379.79}"
8043F4E40,TXN_4604785,INVOLVED_IN,2022/09/09 14:13,"{""role"": ""receiver"", ""amount"": 379.79}"
805B909D0,TXN_4605332,INVOLVED_IN,2022/09/09 14:28,"{""role"": ""sender"", ""amount"": 2292.02}"
806C6DB20,TXN_4605332,INVOLVED_IN,2022/09/09 14:28,"{""role"": ""receiver"", ""amount"": 2292.02}"
809E76480,TXN_4607033,INVOLVED_IN,2022/09/09 14:26,"{""role"": ""sender"", ""amount"": 352.38}"
80E635330,TXN_4607033,INVOLVED_IN,2022/09/09 14:26,"{""role"": ""receiver"", ""amount"": 352.38}"
809E76480,TXN_4607034,INVOLVED_IN,2022/09/09 14:27,"{""role"": ""sender"", ""amount"": 75.48}"
80E635330,TXN_4607034,INVOLVED_IN,2022/09/09 14:27,"{""role"": ""receiver"", ""amount"": 75.48}"
800056E00,TXN_4607726,INVOLVED_IN,2022/09/09 14:22,"{""role"": ""sender"", ""amount"": 294.73}"
811D66B90,TXN_4607726,INVOLVED_IN,2022/09/09 14:22,"{""role"": ""receiver"", ""amount"": 294.73}"
800056E00,TXN_4607727,INVOLVED_IN,2022/09/09 14:13,"{""role"": ""sender"", ""amount"": 489.9}"
811D66B90,TXN_4607727,INVOLVED_IN,2022/09/09 14:13,"{""role"": ""receiver"", ""amount"": 489.9}"
800056E00,TXN_4607728,INVOLVED_IN,2022/09/09 14:10,"{""role"": ""sender"", ""amount"": 363.51}"
811D66B90,TXN_4607728,INVOLVED_IN,2022/09/09 14:10,"{""role"": ""receiver"", ""amount"": 363.51}"
800056E00,TXN_4607729,INVOLVED_IN,2022/09/09 14:21,"{""role"": ""sender"", ""amount"": 2.57}"
811D66B90,TXN_4607729,INVOLVED_IN,2022/09/09 14:21,"{""role"": ""receiver"", ""amount"": 2.57}"
811F4EC70,TXN_4608086,INVOLVED_IN,2022/09/09 14:13,"{""role"": ""sender"", ""amount"": 214.02}"
811ACA0C0,TXN_4608086,INVOLVED_IN,2022/09/09 14:13,"{""role"": ""receiver"", ""amount"": 214.02}"
811F4EC70,TXN_4608087,INVOLVED_IN,2022/09/09 14:29,"{""role"": ""sender"", ""amount"": 45.73}"
811ACA0C0,TXN_4608087,INVOLVED_IN,2022/09/09 14:29,"{""role"": ""receiver"", ""amount"": 45.73}"
80284C550,TXN_4608974,INVOLVED_IN,2022/09/09 14:18,"{""role"": ""sender"", ""amount"": 75.57}"
802849D60,TXN_4608974,INVOLVED_IN,2022/09/09 14:18,"{""role"": ""receiver"", ""amount"": 75.57}"
8009D56C0,TXN_4609019,INVOLVED_IN,2022/09/09 14:09,"{""role"": ""sender"", ""amount"": 41091.8}"
802A7F590,TXN_4609019,INVOLVED_IN,2022/09/09 14:09,"{""role"": ""receiver"", ""amount"": 41091.8}"
8009D56C0,TXN_4609020,INVOLVED_IN,2022/09/09 14:02,"{""role"": ""sender"", ""amount"": 18746.28}"
802A7F590,TXN_4609020,INVOLVED_IN,2022/09/09 14:02,"{""role"": ""receiver"", ""amount"": 18746.28}"
8009D56C0,TXN_4609021,INVOLVED_IN,2022/09/09 14:21,"{""role"": ""sender"", ""amount"": 21758.55}"
802A7F590,TXN_4609021,INVOLVED_IN,2022/09/09 14:21,"{""role"": ""receiver"", ""amount"": 21758.55}"
80234CE50,TXN_4609273,INVOLVED_IN,2022/09/09 14:09,"{""role"": ""sender"", ""amount"": 114.17}"
8048F7C20,TXN_4609273,INVOLVED_IN,2022/09/09 14:09,"{""role"": ""receiver"", ""amount"": 114.17}"
80234CE50,TXN_4609274,INVOLVED_IN,2022/09/09 14:18,"{""role"": ""sender"", ""amount"": 576.7}"
8048F7C20,TXN_4609274,INVOLVED_IN,2022/09/09 14:18,"{""role"": ""receiver"", ""amount"": 576.7}"
8060715E0,TXN_4609567,INVOLVED_IN,2022/09/09 14:02,"{""role"": ""sender"", ""amount"": 314.23}"
8078A7670,TXN_4609567,INVOLVED_IN,2022/09/09 14:02,"{""role"": ""receiver"", ""amount"": 314.23}"
80A8E2310,TXN_4610007,INVOLVED_IN,2022/09/09 14:00,"{""role"": ""sender"", ""amount"": 231.62}"
80A8E5860,TXN_4610007,INVOLVED_IN,2022/09/09 14:00,"{""role"": ""receiver"", ""amount"": 231.62}"
802D39430,TXN_4610153,INVOLVED_IN,2022/09/09 14:17,"{""role"": ""sender"", ""amount"": 8819.98}"
80B96F0D0,TXN_4610153,INVOLVED_IN,2022/09/09 14:17,"{""role"": ""receiver"", ""amount"": 8819.98}"
802D39430,TXN_4610154,INVOLVED_IN,2022/09/09 14:27,"{""role"": ""sender"", ""amount"": 1857.55}"
80B96F0D0,TXN_4610154,INVOLVED_IN,2022/09/09 14:27,"{""role"": ""receiver"", ""amount"": 1857.55}"
8104BBFA0,TXN_4611163,INVOLVED_IN,2022/09/09 14:03,"{""role"": ""sender"", ""amount"": 2026801.42}"
8104BBFA0,TXN_4611163,INVOLVED_IN,2022/09/09 14:03,"{""role"": ""receiver"", ""amount"": 2026801.42}"
8104BBFA0,TXN_4611164,INVOLVED_IN,2022/09/09 14:03,"{""role"": ""sender"", ""amount"": 1729672.33}"
814161630,TXN_4611164,INVOLVED_IN,2022/09/09 14:03,"{""role"": ""receiver"", ""amount"": 1729672.33}"
8030A49B0,TXN_4611309,INVOLVED_IN,2022/09/09 14:08,"{""role"": ""sender"", ""amount"": 1881.06}"
8031E6280,TXN_4611309,INVOLVED_IN,2022/09/09 14:08,"{""role"": ""receiver"", ""amount"": 1881.06}"
80314C230,TXN_4611818,INVOLVED_IN,2022/09/09 14:23,"{""role"": ""sender"", ""amount"": 5642.97}"
814271060,TXN_4611818,INVOLVED_IN,2022/09/09 14:23,"{""role"": ""receiver"", ""amount"": 5642.97}"
80314C230,TXN_4611819,INVOLVED_IN,2022/09/09 14:27,"{""role"": ""sender"", ""amount"": 50843.85}"
814271060,TXN_4611819,INVOLVED_IN,2022/09/09 14:27,"{""role"": ""receiver"", ""amount"": 50843.85}"
80314C230,TXN_4611820,INVOLVED_IN,2022/09/09 14:23,"{""role"": ""sender"", ""amount"": 8416.63}"
814271060,TXN_4611820,INVOLVED_IN,2022/09/09 14:23,"{""role"": ""receiver"", ""amount"": 8416.63}"
80314C230,TXN_4611821,INVOLVED_IN,2022/09/09 14:13,"{""role"": ""sender"", ""amount"": 4519.0}"
814271060,TXN_4611821,INVOLVED_IN,2022/09/09 14:13,"{""role"": ""receiver"", ""amount"": 4519.0}"
80382B300,TXN_4611925,INVOLVED_IN,2022/09/09 14:00,"{""role"": ""sender"", ""amount"": 3379.12}"
803DBF890,TXN_4611925,INVOLVED_IN,2022/09/09 14:00,"{""role"": ""receiver"", ""amount"": 3379.12}"
80382B300,TXN_4611926,INVOLVED_IN,2022/09/09 14:10,"{""role"": ""sender"", ""amount"": 1656.01}"
803DBF890,TXN_4611926,INVOLVED_IN,2022/09/09 14:10,"{""role"": ""receiver"", ""amount"": 1656.01}"
803B44970,TXN_4611940,INVOLVED_IN,2022/09/09 14:22,"{""role"": ""sender"", ""amount"": 264955.12}"
803EB5240,TXN_4611940,INVOLVED_IN,2022/09/09 14:22,"{""role"": ""receiver"", ""amount"": 264955.12}"
805F380A0,TXN_4612663,INVOLVED_IN,2022/09/09 14:27,"{""role"": ""sender"", ""amount"": 17884.6}"
805F797B0,TXN_4612663,INVOLVED_IN,2022/09/09 14:27,"{""role"": ""receiver"", ""amount"": 17884.6}"
80624E3E0,TXN_4612822,INVOLVED_IN,2022/09/09 14:24,"{""role"": ""sender"", ""amount"": 39910.77}"
80645D3A0,TXN_4612822,INVOLVED_IN,2022/09/09 14:24,"{""role"": ""receiver"", ""amount"": 39910.77}"
80624E3E0,TXN_4612823,INVOLVED_IN,2022/09/09 14:22,"{""role"": ""sender"", ""amount"": 88431.38}"
80645D3A0,TXN_4612823,INVOLVED_IN,2022/09/09 14:22,"{""role"": ""receiver"", ""amount"": 88431.38}"
8076673E0,TXN_4613325,INVOLVED_IN,2022/09/09 14:01,"{""role"": ""sender"", ""amount"": 136.74}"
8086D53D0,TXN_4613325,INVOLVED_IN,2022/09/09 14:01,"{""role"": ""receiver"", ""amount"": 136.74}"
8076673E0,TXN_4613327,INVOLVED_IN,2022/09/09 14:14,"{""role"": ""sender"", ""amount"": 289.51}"
8086D53D0,TXN_4613327,INVOLVED_IN,2022/09/09 14:14,"{""role"": ""receiver"", ""amount"": 289.51}"
807F056B0,TXN_4613392,INVOLVED_IN,2022/09/09 14:02,"{""role"": ""sender"", ""amount"": 86.03}"
8089E2100,TXN_4613392,INVOLVED_IN,2022/09/09 14:02,"{""role"": ""receiver"", ""amount"": 86.03}"
807F056B0,TXN_4613393,INVOLVED_IN,2022/09/09 14:03,"{""role"": ""sender"", ""amount"": 147.1}"
8089E2100,TXN_4613393,INVOLVED_IN,2022/09/09 14:03,"{""role"": ""receiver"", ""amount"": 147.1}"
80837EE10,TXN_4613577,INVOLVED_IN,2022/09/09 14:07,"{""role"": ""sender"", ""amount"": 4174.75}"
812C8CD20,TXN_4613577,INVOLVED_IN,2022/09/09 14:07,"{""role"": ""receiver"", ""amount"": 4174.75}"
80F203E40,TXN_4615168,INVOLVED_IN,2022/09/09 14:28,"{""role"": ""sender"", ""amount"": 3280.26}"
80F203B70,TXN_4615168,INVOLVED_IN,2022/09/09 14:28,"{""role"": ""receiver"", ""amount"": 3280.26}"
80FD27A20,TXN_4615488,INVOLVED_IN,2022/09/09 14:23,"{""role"": ""sender"", ""amount"": 358542.34}"
80FDB4F20,TXN_4615488,INVOLVED_IN,2022/09/09 14:23,"{""role"": ""receiver"", ""amount"": 358542.34}"
80FD27A20,TXN_4615489,INVOLVED_IN,2022/09/09 14:28,"{""role"": ""sender"", ""amount"": 19975.07}"
80FDB4F20,TXN_4615489,INVOLVED_IN,2022/09/09 14:28,"{""role"": ""receiver"", ""amount"": 19975.07}"
80FD27A20,TXN_4615490,INVOLVED_IN,2022/09/09 14:13,"{""role"": ""sender"", ""amount"": 558426.61}"
80FDB4F20,TXN_4615490,INVOLVED_IN,2022/09/09 14:13,"{""role"": ""receiver"", ""amount"": 558426.61}"
80FD27A20,TXN_4615491,INVOLVED_IN,2022/09/09 14:28,"{""role"": ""sender"", ""amount"": 136452.65}"
80FDB4F20,TXN_4615491,INVOLVED_IN,2022/09/09 14:28,"{""role"": ""receiver"", ""amount"": 136452.65}"
80FD27A20,TXN_4615492,INVOLVED_IN,2022/09/09 14:29,"{""role"": ""sender"", ""amount"": 86415.43}"
80FDB4F20,TXN_4615492,INVOLVED_IN,2022/09/09 14:29,"{""role"": ""receiver"", ""amount"": 86415.43}"
813E39221,TXN_4616442,INVOLVED_IN,2022/09/09 14:00,"{""role"": ""sender"", ""amount"": 0.020435}"
813E35B51,TXN_4616442,INVOLVED_IN,2022/09/09 14:00,"{""role"": ""receiver"", ""amount"": 0.020435}"
800058100,TXN_4616728,INVOLVED_IN,2022/09/09 14:55,"{""role"": ""sender"", ""amount"": 4321.62}"
800126360,TXN_4616728,INVOLVED_IN,2022/09/09 14:55,"{""role"": ""receiver"", ""amount"": 4321.62}"
800058100,TXN_4616729,INVOLVED_IN,2022/09/09 14:50,"{""role"": ""sender"", ""amount"": 1433.36}"
800126360,TXN_4616729,INVOLVED_IN,2022/09/09 14:50,"{""role"": ""receiver"", ""amount"": 1433.36}"
800058100,TXN_4616730,INVOLVED_IN,2022/09/09 14:54,"{""role"": ""sender"", ""amount"": 480.99}"
800126360,TXN_4616730,INVOLVED_IN,2022/09/09 14:54,"{""role"": ""receiver"", ""amount"": 480.99}"
800058100,TXN_4616731,INVOLVED_IN,2022/09/09 14:58,"{""role"": ""sender"", ""amount"": 181.78}"
800126360,TXN_4616731,INVOLVED_IN,2022/09/09 14:58,"{""role"": ""receiver"", ""amount"": 181.78}"
800058100,TXN_4616732,INVOLVED_IN,2022/09/09 14:43,"{""role"": ""sender"", ""amount"": 157.07}"
800126360,TXN_4616732,INVOLVED_IN,2022/09/09 14:43,"{""role"": ""receiver"", ""amount"": 157.07}"
8000588D0,TXN_4616733,INVOLVED_IN,2022/09/09 14:36,"{""role"": ""sender"", ""amount"": 88.18}"
800134D30,TXN_4616733,INVOLVED_IN,2022/09/09 14:36,"{""role"": ""receiver"", ""amount"": 88.18}"
8000588D0,TXN_4616734,INVOLVED_IN,2022/09/09 14:57,"{""role"": ""sender"", ""amount"": 257.39}"
800134D30,TXN_4616734,INVOLVED_IN,2022/09/09 14:57,"{""role"": ""receiver"", ""amount"": 257.39}"
80005B3E0,TXN_4616752,INVOLVED_IN,2022/09/09 14:56,"{""role"": ""sender"", ""amount"": 4688.04}"
80021BEC0,TXN_4616752,INVOLVED_IN,2022/09/09 14:56,"{""role"": ""receiver"", ""amount"": 4688.04}"
80005CF10,TXN_4616765,INVOLVED_IN,2022/09/09 14:50,"{""role"": ""sender"", ""amount"": 621.75}"
8003A8A60,TXN_4616765,INVOLVED_IN,2022/09/09 14:50,"{""role"": ""receiver"", ""amount"": 621.75}"
800057D40,TXN_4616831,INVOLVED_IN,2022/09/09 14:54,"{""role"": ""sender"", ""amount"": 420.66}"
8005F5810,TXN_4616831,INVOLVED_IN,2022/09/09 14:54,"{""role"": ""receiver"", ""amount"": 420.66}"
