node_id,node_type,label
TXN_4560514,Transaction,[REAL] TXN_4560514: 352.35 UK Pound via Credit Card
TXN_4560762,Transaction,"[REAL] TXN_4560762: 3,652.48 UK Pound via Cheque"
TXN_4560763,Transaction,"[REAL] TXN_4560763: 5,781.24 UK Pound via Credit Card"
TXN_4560764,Transaction,"[REAL] TXN_4560764: 6,153.50 UK Pound via ACH"
TXN_4561811,Transaction,"[REAL] TXN_4561811: 18,305.29 Brazil Real via Cheque"
TXN_4561812,Transaction,"[REAL] TXN_4561812: 55,278.58 Brazil Real via Credit Card"
TXN_4562789,Transaction,"[REAL] TXN_4562789: 5,963.89 Shekel via Cheque"
TXN_4562790,Transaction,"[REAL] TXN_4562790: 3,026.06 Shekel via Credit Card"
TXN_4562847,Transaction,"[REAL] TXN_4562847: 2,893,815.27 Shekel via Cheque"
TXN_4562848,Transaction,"[REAL] TXN_4562848: 2,323,092.65 Shekel via ACH"
TXN_4563889,Transaction,"[REAL] TXN_4563889: 1,461.13 US Dollar via Cash"
TXN_4563890,Transaction,"[REAL] TXN_4563890: 5,070.52 US Dollar via Cheque"
TXN_4563891,Transaction,"[REAL] TXN_4563891: 22,694.87 US Dollar via ACH"
TXN_4563892,Transaction,"[REAL] TXN_4563892: 299,680.32 US Dollar via Cheque"
TXN_4563893,Transaction,"[REAL] TXN_4563893: 9,939.48 US Dollar via Credit Card"
TXN_4563894,Transaction,"[REAL] TXN_4563894: 95,644.10 US Dollar via Cash"
TXN_4563904,Transaction,"[REAL] TXN_4563904: 96,347.44 US Dollar via Cheque"
TXN_4563905,Transaction,"[REAL] TXN_4563905: 25,200.24 US Dollar via Credit Card"
TXN_4563906,Transaction,"[REAL] TXN_4563906: 25,938.44 US Dollar via Cash"
TXN_4563907,Transaction,"[REAL] TXN_4563907: 32,637.24 US Dollar via ACH"
TXN_4563928,Transaction,"[REAL] TXN_4563928: 5,060.70 US Dollar via Cheque"
TXN_4563929,Transaction,"[REAL] TXN_4563929: 2,093.90 US Dollar via Cash"
TXN_4563930,Transaction,"[REAL] TXN_4563930: 3,789.05 US Dollar via Wire"
TXN_4563939,Transaction,[REAL] TXN_4563939: 112.23 US Dollar via Cheque
TXN_4563940,Transaction,[REAL] TXN_4563940: 455.15 US Dollar via Credit Card
TXN_4564669,Transaction,[REAL] TXN_4564669: 64.98 US Dollar via Cheque
TXN_4564670,Transaction,[REAL] TXN_4564670: 293.39 US Dollar via Credit Card
TXN_4564725,Transaction,"[REAL] TXN_4564725: 7,920.59 US Dollar via Cheque"
TXN_4564726,Transaction,"[REAL] TXN_4564726: 1,655.57 US Dollar via Credit Card"
TXN_4564973,Transaction,[REAL] TXN_4564973: 525.04 US Dollar via Cheque
TXN_4564974,Transaction,[REAL] TXN_4564974: 354.79 US Dollar via Credit Card
TXN_4565294,Transaction,"[REAL] TXN_4565294: 1,011.86 US Dollar via Cheque"
TXN_4565295,Transaction,"[REAL] TXN_4565295: 3,400.66 US Dollar via Credit Card"
TXN_4565437,Transaction,"[REAL] TXN_4565437: 16,100.09 US Dollar via Cheque"
TXN_4566526,Transaction,[REAL] TXN_4566526: 153.20 US Dollar via Cheque
TXN_4566527,Transaction,[REAL] TXN_4566527: 81.99 US Dollar via ACH
TXN_4568014,Transaction,[REAL] TXN_4568014: 57.71 US Dollar via ACH
TXN_4568095,Transaction,[REAL] TXN_4568095: 158.77 US Dollar via ACH
TXN_4568191,Transaction,[REAL] TXN_4568191: 38.93 US Dollar via Cheque
TXN_4568192,Transaction,[REAL] TXN_4568192: 344.10 US Dollar via Credit Card
TXN_4569452,Transaction,[REAL] TXN_4569452: 233.20 Euro via ACH
TXN_4569873,Transaction,[REAL] TXN_4569873: 1.52 Euro via Cheque
TXN_4569874,Transaction,[REAL] TXN_4569874: 0.15 Euro via Credit Card
TXN_4570403,Transaction,[REAL] TXN_4570403: 170.48 Euro via ACH
TXN_4570467,Transaction,[REAL] TXN_4570467: 663.31 Euro via Cheque
TXN_4570829,Transaction,[REAL] TXN_4570829: 206.16 Euro via Cheque
TXN_4571263,Transaction,[REAL] TXN_4571263: 99.29 Euro via Cheque
TXN_4571857,Transaction,[REAL] TXN_4571857: 210.75 Yuan via Credit Card
TXN_4572772,Transaction,"[REAL] TXN_4572772: 6,337.12 Rupee via Cheque"
TXN_4572773,Transaction,"[REAL] TXN_4572773: 46,830.28 Rupee via Credit Card"
TXN_4573025,Transaction,"[REAL] TXN_4573025: 40,665.43 Rupee via ACH"
TXN_4573077,Transaction,"[REAL] TXN_4573077: 15,289.47 Rupee via Cheque"
TXN_4573109,Transaction,"[REAL] TXN_4573109: 47,651.59 Rupee via Cheque"
TXN_4573110,Transaction,"[REAL] TXN_4573110: 22,584.69 Rupee via Credit Card"
TXN_4574914,Transaction,"[REAL] TXN_4574914: 92,832.63 Mexican Peso via Cheque"
TXN_4574915,Transaction,"[REAL] TXN_4574915: 19,180.11 Mexican Peso via ACH"
TXN_4576146,Transaction,"[REAL] TXN_4576146: 7,560.51 Shekel via Cheque"
TXN_4576304,Transaction,[REAL] TXN_4576304: 703.85 Shekel via Cheque
TXN_4576305,Transaction,[REAL] TXN_4576305: 784.36 Shekel via Credit Card
TXN_4577188,Transaction,"[REAL] TXN_4577188: 11,787.72 US Dollar via Cheque"
TXN_4577189,Transaction,"[REAL] TXN_4577189: 8,233.79 US Dollar via Credit Card"
TXN_4577197,Transaction,[REAL] TXN_4577197: 386.49 US Dollar via Cheque
TXN_4577198,Transaction,"[REAL] TXN_4577198: 1,237.04 US Dollar via ACH"
TXN_4577203,Transaction,"[REAL] TXN_4577203: 1,518.21 US Dollar via Cheque"
TXN_4577204,Transaction,[REAL] TXN_4577204: 35.51 US Dollar via ACH
TXN_4577244,Transaction,"[REAL] TXN_4577244: 127,581.58 US Dollar via Cheque"
TXN_4577245,Transaction,"[REAL] TXN_4577245: 25,667.50 US Dollar via Credit Card"
TXN_4577246,Transaction,"[REAL] TXN_4577246: 81,235.96 US Dollar via Cash"
TXN_4577247,Transaction,"[REAL] TXN_4577247: 27,332.88 US Dollar via ACH"
TXN_4577248,Transaction,"[REAL] TXN_4577248: 5,012.14 US Dollar via Wire"
TXN_4577267,Transaction,"[REAL] TXN_4577267: 1,274.95 US Dollar via Cheque"
TXN_4577268,Transaction,[REAL] TXN_4577268: 855.10 US Dollar via Wire
TXN_4577563,Transaction,[REAL] TXN_4577563: 253.61 US Dollar via Cash
TXN_4577758,Transaction,"[REAL] TXN_4577758: 8,179.20 US Dollar via Cheque"
TXN_4577759,Transaction,"[REAL] TXN_4577759: 6,102.86 US Dollar via Cash"
TXN_4577965,Transaction,"[REAL] TXN_4577965: 16,666.51 US Dollar via Cheque"
TXN_4577966,Transaction,"[REAL] TXN_4577966: 9,239.04 US Dollar via Credit Card"
TXN_4577973,Transaction,[REAL] TXN_4577973: 116.31 US Dollar via Cheque
TXN_4577974,Transaction,[REAL] TXN_4577974: 70.91 US Dollar via Credit Card
TXN_4578648,Transaction,[REAL] TXN_4578648: 242.50 US Dollar via Cash
TXN_4581673,Transaction,"[REAL] TXN_4581673: 46,006.32 US Dollar via Cheque"
TXN_4581674,Transaction,"[REAL] TXN_4581674: 23,770.77 US Dollar via Credit Card"
TXN_4581675,Transaction,"[REAL] TXN_4581675: 17,965.65 US Dollar via Cash"
TXN_4582396,Transaction,"[REAL] TXN_4582396: 7,410.71 Euro via Cheque"
TXN_4582766,Transaction,"[REAL] TXN_4582766: 1,087,178.15 Euro via Cheque"
TXN_4582767,Transaction,"[REAL] TXN_4582767: 11,559.99 Euro via Credit Card"
TXN_4582768,Transaction,"[REAL] TXN_4582768: 215,370.30 Euro via ACH"
TXN_4583707,Transaction,[REAL] TXN_4583707: 860.28 Euro via Cheque
TXN_4583810,Transaction,[REAL] TXN_4583810: 485.66 Euro via ACH
TXN_4584465,Transaction,"[REAL] TXN_4584465: 4,925.78 Euro via Cheque"
TXN_4584466,Transaction,"[REAL] TXN_4584466: 5,787.03 Euro via Credit Card"
TXN_4585132,Transaction,[REAL] TXN_4585132: 174.77 Euro via Cheque
TXN_4585133,Transaction,[REAL] TXN_4585133: 75.91 Euro via Credit Card
TXN_4585747,Transaction,"[REAL] TXN_4585747: 53,117.28 Yen via Cheque"
TXN_4585748,Transaction,"[REAL] TXN_4585748: 62,796.85 Yen via Credit Card"
TXN_4585770,Transaction,"[REAL] TXN_4585770: 6,565.20 Yen via Cheque"
TXN_4585771,Transaction,"[REAL] TXN_4585771: 9,223.13 Yen via Credit Card"
TXN_4585802,Transaction,"[REAL] TXN_4585802: 784,699.50 Yen via Cheque"
TXN_4586329,Transaction,"[REAL] TXN_4586329: 791,482.79 Rupee via Cheque"
TXN_4586330,Transaction,"[REAL] TXN_4586330: 413,006.79 Rupee via ACH"
TXN_4586456,Transaction,"[REAL] TXN_4586456: 52,365,514.98 Rupee via Cheque"
TXN_4586458,Transaction,"[REAL] TXN_4586458: 25,810,314.19 Rupee via Credit Card"
TXN_4586517,Transaction,"[REAL] TXN_4586517: 122,914.67 Rupee via Cheque"
TXN_4586518,Transaction,"[REAL] TXN_4586518: 458,368.22 Rupee via Credit Card"
TXN_4586967,Transaction,"[REAL] TXN_4586967: 176,480.89 Ruble via Cheque"
TXN_4586968,Transaction,"[REAL] TXN_4586968: 128,289.07 Ruble via Credit Card"
TXN_4588144,Transaction,"[REAL] TXN_4588144: 3,566.53 Australian Dollar via Cheque"
TXN_4588176,Transaction,"[REAL] TXN_4588176: 2,286.18 Australian Dollar via Cheque"
TXN_4588177,Transaction,"[REAL] TXN_4588177: 14,391.06 Australian Dollar via Credit Card"
TXN_4588689,Transaction,"[REAL] TXN_4588689: 19,829.15 Brazil Real via Cheque"
TXN_4588690,Transaction,"[REAL] TXN_4588690: 12,196.25 Brazil Real via Credit Card"
TXN_4588691,Transaction,"[REAL] TXN_4588691: 13,433.65 Brazil Real via ACH"
TXN_4588692,Transaction,"[REAL] TXN_4588692: 1,427.46 Brazil Real via Wire"
TXN_4588741,Transaction,[REAL] TXN_4588741: 119.02 Swiss Franc via Cheque
TXN_4588742,Transaction,[REAL] TXN_4588742: 272.00 Swiss Franc via ACH
TXN_4588743,Transaction,[REAL] TXN_4588743: 6.82 Swiss Franc via Wire
TXN_4589250,Transaction,"[REAL] TXN_4589250: 4,277.65 Swiss Franc via Cheque"
TXN_4589251,Transaction,[REAL] TXN_4589251: 104.45 Swiss Franc via Credit Card
TXN_4589979,Transaction,[REAL] TXN_4589979: 0.30 Bitcoin via Bitcoin
TXN_4590266,Transaction,"[REAL] TXN_4590266: 268,589.30 US Dollar via Cheque"
TXN_4590268,Transaction,[REAL] TXN_4590268: 206.69 US Dollar via Cheque
TXN_4590269,Transaction,[REAL] TXN_4590269: 233.64 US Dollar via Credit Card
TXN_4590281,Transaction,"[REAL] TXN_4590281: 4,233.12 US Dollar via Cheque"
TXN_4590282,Transaction,"[REAL] TXN_4590282: 1,559.01 US Dollar via Wire"
TXN_4590663,Transaction,"[REAL] TXN_4590663: 1,147.80 US Dollar via Cheque"
TXN_4590868,Transaction,"[REAL] TXN_4590868: 5,754.48 US Dollar via Cheque"
TXN_4590869,Transaction,"[REAL] TXN_4590869: 10,713.57 US Dollar via Wire"
TXN_4590893,Transaction,[REAL] TXN_4590893: 93.80 US Dollar via Cheque
TXN_4590894,Transaction,[REAL] TXN_4590894: 333.62 US Dollar via Cash
TXN_4590961,Transaction,"[REAL] TXN_4590961: 8,922.92 US Dollar via Cheque"
TXN_4590962,Transaction,"[REAL] TXN_4590962: 7,647.34 US Dollar via Credit Card"
TXN_4591916,Transaction,"[REAL] TXN_4591916: 2,801.07 US Dollar via Cheque"
TXN_4591917,Transaction,"[REAL] TXN_4591917: 1,515.10 US Dollar via Credit Card"
TXN_4592751,Transaction,"[REAL] TXN_4592751: 4,284.95 US Dollar via Cheque"
TXN_4592752,Transaction,[REAL] TXN_4592752: 504.72 US Dollar via Credit Card
TXN_4593108,Transaction,"[REAL] TXN_4593108: 22,245.08 US Dollar via Cheque"
TXN_4593109,Transaction,"[REAL] TXN_4593109: 18,735.62 US Dollar via Credit Card"
TXN_4593110,Transaction,"[REAL] TXN_4593110: 159,131.77 US Dollar via Wire"
TXN_4593206,Transaction,[REAL] TXN_4593206: 280.17 US Dollar via Cheque
TXN_4593207,Transaction,[REAL] TXN_4593207: 9.86 US Dollar via Credit Card
TXN_4593835,Transaction,"[REAL] TXN_4593835: 57,787.01 US Dollar via Cheque"
TXN_4594126,Transaction,[REAL] TXN_4594126: 231.81 US Dollar via Cheque
TXN_4594127,Transaction,[REAL] TXN_4594127: 463.05 US Dollar via Cash
TXN_4594836,Transaction,"[REAL] TXN_4594836: 1,468.26 US Dollar via Cheque"
TXN_4594837,Transaction,"[REAL] TXN_4594837: 1,084.86 US Dollar via Credit Card"
TXN_4594838,Transaction,[REAL] TXN_4594838: 104.92 US Dollar via ACH
TXN_4594839,Transaction,[REAL] TXN_4594839: 105.23 US Dollar via Wire
TXN_4596271,Transaction,[REAL] TXN_4596271: 252.79 Euro via Cheque
TXN_4596272,Transaction,[REAL] TXN_4596272: 90.87 Euro via Cheque
TXN_4596588,Transaction,"[REAL] TXN_4596588: 1,461.84 Euro via Cheque"
TXN_4596589,Transaction,[REAL] TXN_4596589: 301.14 Euro via Credit Card
TXN_4599310,Transaction,"[REAL] TXN_4599310: 83,460.80 Rupee via Cheque"
TXN_4599311,Transaction,"[REAL] TXN_4599311: 421,076.79 Rupee via Credit Card"
TXN_4600822,Transaction,"[REAL] TXN_4600822: 1,868,761.17 Canadian Dollar via Cheque"
TXN_4600823,Transaction,"[REAL] TXN_4600823: 14,316.26 Canadian Dollar via Credit Card"
TXN_4600824,Transaction,"[REAL] TXN_4600824: 406,397.54 Canadian Dollar via ACH"
TXN_4601157,Transaction,"[REAL] TXN_4601157: 12,905.40 Australian Dollar via Cheque"
TXN_4601158,Transaction,"[REAL] TXN_4601158: 9,797.43 Australian Dollar via Credit Card"
TXN_4601502,Transaction,"[REAL] TXN_4601502: 4,482.86 Mexican Peso via Credit Card"
TXN_4601637,Transaction,"[REAL] TXN_4601637: 101,303.03 Brazil Real via Cheque"
TXN_4601638,Transaction,"[REAL] TXN_4601638: 14,199.33 Brazil Real via Cash"
TXN_4602349,Transaction,[REAL] TXN_4602349: 108.21 Swiss Franc via Cheque
TXN_4603102,Transaction,[REAL] TXN_4603102: 0.06 Bitcoin via Bitcoin
TXN_4603103,Transaction,[REAL] TXN_4603103: 0.14 Bitcoin via Bitcoin
TXN_4603483,Transaction,[REAL] TXN_4603483: 145.14 US Dollar via Cheque
TXN_4603496,Transaction,[REAL] TXN_4603496: 924.26 US Dollar via Cheque
TXN_4603497,Transaction,"[REAL] TXN_4603497: 1,959.91 US Dollar via Cash"
TXN_4603500,Transaction,[REAL] TXN_4603500: 96.63 US Dollar via Cheque
TXN_4603501,Transaction,[REAL] TXN_4603501: 395.57 US Dollar via Cash
TXN_4603637,Transaction,"[REAL] TXN_4603637: 1,952.56 US Dollar via Cheque"
TXN_4603638,Transaction,[REAL] TXN_4603638: 162.66 US Dollar via ACH
TXN_4603678,Transaction,"[REAL] TXN_4603678: 439,699.26 US Dollar via Cheque"
TXN_4604517,Transaction,"[REAL] TXN_4604517: 17,908.12 US Dollar via Cheque"
TXN_4604518,Transaction,"[REAL] TXN_4604518: 14,222.66 US Dollar via Credit Card"
TXN_4604519,Transaction,"[REAL] TXN_4604519: 32,925.19 US Dollar via Cash"
TXN_4604520,Transaction,"[REAL] TXN_4604520: 13,640.60 US Dollar via ACH"
TXN_4604521,Transaction,"[REAL] TXN_4604521: 10,328.14 US Dollar via Wire"
TXN_4604784,Transaction,[REAL] TXN_4604784: 117.13 US Dollar via Cheque
TXN_4604785,Transaction,[REAL] TXN_4604785: 379.79 US Dollar via Credit Card
TXN_4605332,Transaction,"[REAL] TXN_4605332: 2,292.02 US Dollar via Cheque"
TXN_4607033,Transaction,[REAL] TXN_4607033: 352.38 US Dollar via Credit Card
TXN_4607034,Transaction,[REAL] TXN_4607034: 75.48 US Dollar via Cash
TXN_4607726,Transaction,[REAL] TXN_4607726: 294.73 US Dollar via Cheque
TXN_4607727,Transaction,[REAL] TXN_4607727: 489.90 US Dollar via Credit Card
TXN_4607728,Transaction,[REAL] TXN_4607728: 363.51 US Dollar via Cash
TXN_4607729,Transaction,[REAL] TXN_4607729: 2.57 US Dollar via ACH
TXN_4608086,Transaction,[REAL] TXN_4608086: 214.02 US Dollar via Cheque
TXN_4608087,Transaction,[REAL] TXN_4608087: 45.73 US Dollar via Credit Card
TXN_4608974,Transaction,[REAL] TXN_4608974: 75.57 Euro via ACH
TXN_4609019,Transaction,"[REAL] TXN_4609019: 41,091.80 Euro via Cheque"
TXN_4609020,Transaction,"[REAL] TXN_4609020: 18,746.28 Euro via Credit Card"
TXN_4609021,Transaction,"[REAL] TXN_4609021: 21,758.55 Euro via ACH"
TXN_4609273,Transaction,[REAL] TXN_4609273: 114.17 Euro via Cheque
TXN_4609274,Transaction,[REAL] TXN_4609274: 576.70 Euro via Credit Card
TXN_4609567,Transaction,[REAL] TXN_4609567: 314.23 Euro via Cheque
TXN_4610007,Transaction,[REAL] TXN_4610007: 231.62 Euro via Cheque
TXN_4610153,Transaction,"[REAL] TXN_4610153: 8,819.98 Euro via Cheque"
TXN_4610154,Transaction,"[REAL] TXN_4610154: 1,857.55 Euro via Credit Card"
TXN_4611163,Transaction,"[REAL] TXN_4611163: 2,026,801.42 US Dollar via ACH"
TXN_4611164,Transaction,"[REAL] TXN_4611164: 1,729,672.33 Euro via Cheque"
TXN_4611309,Transaction,"[REAL] TXN_4611309: 1,881.06 Yuan via Cheque"
TXN_4611818,Transaction,"[REAL] TXN_4611818: 5,642.97 Yuan via Cheque"
TXN_4611819,Transaction,"[REAL] TXN_4611819: 50,843.85 Yuan via Credit Card"
TXN_4611820,Transaction,"[REAL] TXN_4611820: 8,416.63 Yuan via Cash"
TXN_4611821,Transaction,"[REAL] TXN_4611821: 4,519.00 Yuan via ACH"
TXN_4611925,Transaction,"[REAL] TXN_4611925: 3,379.12 Yen via Cheque"
TXN_4611926,Transaction,"[REAL] TXN_4611926: 1,656.01 Yen via Credit Card"
TXN_4611940,Transaction,"[REAL] TXN_4611940: 264,955.12 Yen via Cheque"
TXN_4612663,Transaction,"[REAL] TXN_4612663: 17,884.60 Rupee via ACH"
TXN_4612822,Transaction,"[REAL] TXN_4612822: 39,910.77 Ruble via Cheque"
TXN_4612823,Transaction,"[REAL] TXN_4612823: 88,431.38 Ruble via Cash"
TXN_4613325,Transaction,[REAL] TXN_4613325: 136.74 UK Pound via Cheque
TXN_4613327,Transaction,[REAL] TXN_4613327: 289.51 UK Pound via ACH
TXN_4613392,Transaction,[REAL] TXN_4613392: 86.03 UK Pound via Cheque
TXN_4613393,Transaction,[REAL] TXN_4613393: 147.10 UK Pound via Cash
TXN_4613577,Transaction,"[REAL] TXN_4613577: 4,174.75 UK Pound via Cheque"
TXN_4615168,Transaction,"[REAL] TXN_4615168: 3,280.26 Swiss Franc via Credit Card"
TXN_4615488,Transaction,"[REAL] TXN_4615488: 358,542.34 Shekel via Cheque"
TXN_4615489,Transaction,"[REAL] TXN_4615489: 19,975.07 Shekel via Credit Card"
TXN_4615490,Transaction,"[REAL] TXN_4615490: 558,426.61 Shekel via Cash"
TXN_4615491,Transaction,"[REAL] TXN_4615491: 136,452.65 Shekel via ACH"
TXN_4615492,Transaction,"[REAL] TXN_4615492: 86,415.43 Shekel via Wire"
TXN_4616442,Transaction,[REAL] TXN_4616442: 0.02 Bitcoin via Bitcoin
TXN_4616728,Transaction,"[REAL] TXN_4616728: 4,321.62 US Dollar via Cheque"
TXN_4616729,Transaction,"[REAL] TXN_4616729: 1,433.36 US Dollar via Credit Card"
TXN_4616730,Transaction,[REAL] TXN_4616730: 480.99 US Dollar via Cash
TXN_4616731,Transaction,[REAL] TXN_4616731: 181.78 US Dollar via ACH
TXN_4616732,Transaction,[REAL] TXN_4616732: 157.07 US Dollar via Wire
TXN_4616733,Transaction,[REAL] TXN_4616733: 88.18 US Dollar via Cheque
TXN_4616734,Transaction,[REAL] TXN_4616734: 257.39 US Dollar via ACH
TXN_4616752,Transaction,"[REAL] TXN_4616752: 4,688.04 US Dollar via Cheque"
TXN_4616765,Transaction,[REAL] TXN_4616765: 621.75 US Dollar via Cheque
TXN_4616831,Transaction,[REAL] TXN_4616831: 420.66 US Dollar via Cheque
TXN_4616832,Transaction,[REAL] TXN_4616832: 793.66 US Dollar via Credit Card
TXN_4616956,Transaction,[REAL] TXN_4616956: 248.82 US Dollar via Cheque
TXN_4616987,Transaction,[REAL] TXN_4616987: 284.76 US Dollar via Cheque
TXN_4616988,Transaction,[REAL] TXN_4616988: 285.10 US Dollar via Credit Card
TXN_4617035,Transaction,[REAL] TXN_4617035: 876.51 US Dollar via Cheque
TXN_4617036,Transaction,[REAL] TXN_4617036: 311.65 US Dollar via Credit Card
TXN_4617340,Transaction,"[REAL] TXN_4617340: 2,579,383.24 US Dollar via Cheque"
TXN_4617341,Transaction,"[REAL] TXN_4617341: 27,186.66 US Dollar via Credit Card"
TXN_4617342,Transaction,"[REAL] TXN_4617342: 132,355.38 US Dollar via ACH"
TXN_4617623,Transaction,"[REAL] TXN_4617623: 1,429.50 US Dollar via Cheque"
TXN_4618545,Transaction,"[REAL] TXN_4618545: 1,893,139.31 US Dollar via Cheque"
TXN_4618546,Transaction,"[REAL] TXN_4618546: 27,066.28 US Dollar via Credit Card"
TXN_4618547,Transaction,"[REAL] TXN_4618547: 1,246,927.04 US Dollar via ACH"
TXN_4618853,Transaction,"[REAL] TXN_4618853: 367,650.88 US Dollar via Cheque"
TXN_4618854,Transaction,"[REAL] TXN_4618854: 638,510.55 US Dollar via Wire"
TXN_4619576,Transaction,[REAL] TXN_4619576: 696.44 US Dollar via Cheque
TXN_4619577,Transaction,[REAL] TXN_4619577: 624.18 US Dollar via Credit Card
TXN_4619949,Transaction,[REAL] TXN_4619949: 279.90 US Dollar via Cheque
TXN_4619950,Transaction,[REAL] TXN_4619950: 247.06 US Dollar via Credit Card
TXN_4620360,Transaction,[REAL] TXN_4620360: 98.70 US Dollar via Cheque
TXN_4620361,Transaction,[REAL] TXN_4620361: 219.63 US Dollar via Cash
TXN_4622209,Transaction,[REAL] TXN_4622209: 291.02 Euro via Cheque
TXN_4622210,Transaction,[REAL] TXN_4622210: 50.15 Euro via Cash
TXN_4623212,Transaction,"[REAL] TXN_4623212: 304,963.84 Euro via Cheque"
TXN_4623213,Transaction,"[REAL] TXN_4623213: 15,941.24 Euro via Credit Card"
TXN_4623214,Transaction,"[REAL] TXN_4623214: 350,614.91 Euro via Cash"
TXN_4623386,Transaction,[REAL] TXN_4623386: 127.68 Euro via Cheque
TXN_4623387,Transaction,[REAL] TXN_4623387: 126.34 Euro via Credit Card
TXN_4623803,Transaction,[REAL] TXN_4623803: 605.16 Euro via Cheque
TXN_4623804,Transaction,[REAL] TXN_4623804: 483.79 Euro via Credit Card
TXN_4624264,Transaction,[REAL] TXN_4624264: 49.45 Euro via ACH
TXN_4624724,Transaction,[REAL] TXN_4624724: 291.48 Euro via Cash
TXN_4625176,Transaction,"[REAL] TXN_4625176: 22,911.54 Yuan via Cheque"
TXN_4625177,Transaction,"[REAL] TXN_4625177: 5,592.06 Yuan via Credit Card"
TXN_4625178,Transaction,"[REAL] TXN_4625178: 2,421.34 Yuan via Cash"
TXN_4625179,Transaction,"[REAL] TXN_4625179: 2,907.35 Yuan via ACH"
TXN_4625369,Transaction,"[REAL] TXN_4625369: 11,320.44 Yuan via Cheque"
TXN_4625486,Transaction,"[REAL] TXN_4625486: 1,374,732.08 Yen via Cheque"
TXN_4625487,Transaction,"[REAL] TXN_4625487: 451,059.34 Yen via Credit Card"
TXN_4625488,Transaction,"[REAL] TXN_4625488: 1,782,403.66 Yen via ACH"
TXN_4625578,Transaction,"[REAL] TXN_4625578: 162,369.04 Yen via Cheque"
TXN_4625579,Transaction,"[REAL] TXN_4625579: 201,192.20 Yen via Credit Card"
TXN_4626086,Transaction,"[REAL] TXN_4626086: 42,350,817.84 Rupee via Cheque"
TXN_4626087,Transaction,"[REAL] TXN_4626087: 747,014.42 Rupee via Credit Card"
TXN_4626088,Transaction,"[REAL] TXN_4626088: 10,485,212.98 Rupee via ACH"
TXN_4626316,Transaction,"[REAL] TXN_4626316: 14,546.74 Rupee via Cheque"
TXN_4626317,Transaction,"[REAL] TXN_4626317: 5,117.07 Rupee via Credit Card"
TXN_4626318,Transaction,"[REAL] TXN_4626318: 123,038.01 Rupee via ACH"
TXN_4626769,Transaction,"[REAL] TXN_4626769: 116,680.75 UK Pound via Cheque"
TXN_4627981,Transaction,"[REAL] TXN_4627981: 2,480.01 Australian Dollar via Cheque"
TXN_4628407,Transaction,[REAL] TXN_4628407: 841.43 Brazil Real via Cheque
TXN_4629518,Transaction,"[REAL] TXN_4629518: 5,227.53 Shekel via Cheque"
TXN_4629740,Transaction,[REAL] TXN_4629740: 332.31 Saudi Riyal via Cheque
TXN_4629801,Transaction,"[REAL] TXN_4629801: 63,571.16 Saudi Riyal via Cheque"
TXN_4629802,Transaction,"[REAL] TXN_4629802: 53,908.15 Saudi Riyal via ACH"
TXN_4629804,Transaction,"[REAL] TXN_4629804: 4,974.53 Yen via ACH"
TXN_4629805,Transaction,[REAL] TXN_4629805: 177.04 Saudi Riyal via Cheque
TXN_4630249,Transaction,"[REAL] TXN_4630249: 3,174,123.55 US Dollar via Cheque"
TXN_4630250,Transaction,"[REAL] TXN_4630250: 14,843.31 US Dollar via Credit Card"
TXN_4630251,Transaction,"[REAL] TXN_4630251: 866,419.14 US Dollar via Cash"
TXN_4630252,Transaction,"[REAL] TXN_4630252: 1,200,940.88 US Dollar via ACH"
TXN_4630257,Transaction,"[REAL] TXN_4630257: 28,910.70 US Dollar via Cheque"
TXN_4630258,Transaction,"[REAL] TXN_4630258: 17,244.26 US Dollar via Credit Card"
TXN_4630259,Transaction,"[REAL] TXN_4630259: 77,606.96 US Dollar via Cash"
TXN_4630347,Transaction,"[REAL] TXN_4630347: 2,693.29 US Dollar via Cheque"
TXN_4630348,Transaction,"[REAL] TXN_4630348: 4,989.89 US Dollar via Credit Card"
TXN_4630349,Transaction,[REAL] TXN_4630349: 451.33 US Dollar via ACH
TXN_4630386,Transaction,"[REAL] TXN_4630386: 16,240.28 US Dollar via Cheque"
TXN_4630387,Transaction,"[REAL] TXN_4630387: 6,867.92 US Dollar via Credit Card"
TXN_4630412,Transaction,"[REAL] TXN_4630412: 1,456.41 US Dollar via Cheque"
TXN_4630413,Transaction,[REAL] TXN_4630413: 698.16 US Dollar via Cash
TXN_4630430,Transaction,[REAL] TXN_4630430: 297.94 US Dollar via Cheque
TXN_4630431,Transaction,[REAL] TXN_4630431: 363.25 US Dollar via Credit Card
TXN_4630432,Transaction,[REAL] TXN_4630432: 88.51 US Dollar via Cash
TXN_4630433,Transaction,[REAL] TXN_4630433: 46.15 US Dollar via ACH
TXN_4630928,Transaction,"[REAL] TXN_4630928: 3,343.11 US Dollar via Cheque"
TXN_4630929,Transaction,"[REAL] TXN_4630929: 2,428.36 US Dollar via Credit Card"
TXN_4631422,Transaction,[REAL] TXN_4631422: 521.16 US Dollar via Cheque
TXN_4631423,Transaction,"[REAL] TXN_4631423: 2,593.74 US Dollar via Credit Card"
TXN_4632210,Transaction,"[REAL] TXN_4632210: 3,368.00 US Dollar via Cheque"
TXN_4634156,Transaction,[REAL] TXN_4634156: 631.51 US Dollar via Credit Card
TXN_4634414,Transaction,"[REAL] TXN_4634414: 26,285.25 US Dollar via Cheque"
