transaction_id,timestamp,from_bank,from_account,to_bank,to_account,amount_paid,payment_currency,payment_format,is_laundering
TXN_3575038,2022/09/07 15:52,122055,80814F280,125633,80974F7F0,77569.52,Canadian Dollar,Cheque,0
TXN_3575039,2022/09/07 15:52,122055,80814F280,125633,80974F7F0,27403.56,Canadian Dollar,Credit Card,0
TXN_3575040,2022/09/07 15:47,122055,80814F280,125633,80974F7F0,45337.33,Canadian Dollar,ACH,0
TXN_3575041,2022/09/07 15:49,122055,80814F280,125633,80974F7F0,7069.02,Canadian Dollar,Wire,0
TXN_3575420,2022/09/07 15:35,70,1004288A0,27995,80B235720,2480.01,Australian Dollar,Cheque,0
TXN_3575722,2022/09/07 15:56,134976,80D5DF7F0,135155,80D76EF40,1441.92,Brazil Real,Cash,0
TXN_3575723,2022/09/07 15:45,134976,80D5DF7F0,135155,80D76EF40,1194.22,Brazil Real,ACH,0
TXN_3576331,2022/09/07 15:50,243947,8101DA920,243614,81029D270,4765.06,Shekel,Cheque,0
TXN_3576332,2022/09/07 15:52,243947,8101DA920,243614,81029D270,806.52,Shekel,Wire,0
TXN_3576518,2022/09/07 15:49,70,1004289C0,143496,8113551E0,5331.89,Shekel,Cheque,0
TXN_3576519,2022/09/07 15:52,70,1004289C0,143496,8113551E0,10953.26,Shekel,Credit Card,0
TXN_3576577,2022/09/07 15:57,143598,810518810,43462,8109B3010,296954.2,Shekel,Cheque,0
TXN_3576578,2022/09/07 15:54,143598,810518810,43462,8109B3010,349560.1,Shekel,Cash,0
TXN_3576579,2022/09/07 15:36,143598,810518810,43462,8109B3010,6255.78,Shekel,ACH,0
TXN_3577009,2022/09/07 16:26,12,80005B5F0,12,80005B5F0,28360.68,US Dollar,Cheque,0
TXN_3577010,2022/09/07 16:07,12,80005B5F0,12,80005B5F0,170973.95,US Dollar,Cash,0
TXN_3577011,2022/09/07 16:28,12,80005B5F0,12,80005B5F0,10050.2,US Dollar,ACH,0
TXN_3577012,2022/09/07 16:00,12,80005B5F0,12,80005B5F0,1428.82,US Dollar,Wire,0
TXN_3577015,2022/09/07 16:25,12,80005B3E0,10,8001099F0,196.42,US Dollar,Cheque,0
TXN_3577022,2022/09/07 16:29,1,800056A50,12,80019D2E0,6776.74,US Dollar,Cheque,0
TXN_3577023,2022/09/07 16:06,1,800056A50,12,80019D2E0,6394.36,US Dollar,Credit Card,0
TXN_3577033,2022/09/07 16:15,1,800057D40,1292,8001DE1B0,380.34,US Dollar,Cheque,0
TXN_3577053,2022/09/07 16:12,1,80005C050,10,80034A780,587.49,US Dollar,Cheque,0
TXN_3577054,2022/09/07 16:03,1,80005C050,10,80034A780,1218.61,US Dollar,Credit Card,0
TXN_3577265,2022/09/07 16:28,1,80005C050,2454,800F70C40,211.54,US Dollar,Cheque,0
TXN_3577266,2022/09/07 16:29,1,80005C050,2454,800F70C40,172.11,US Dollar,Credit Card,0
TXN_3577571,2022/09/07 16:23,1,800D36B20,11904,802465000,475.46,US Dollar,Cheque,0
TXN_3577572,2022/09/07 16:08,1,800D36B20,11904,802465000,848.17,US Dollar,Cash,0
TXN_3577691,2022/09/07 16:00,1688,800DCE920,2454,802C54C70,138.42,US Dollar,Cheque,0
TXN_3577692,2022/09/07 16:02,1688,800DCE920,2454,802C54C70,31.23,US Dollar,Credit Card,0
TXN_3577693,2022/09/07 16:05,1688,800DCE920,2454,802C54C70,19.84,US Dollar,Cash,0
TXN_3577751,2022/09/07 16:28,1,800057D40,11813,80328C410,656754.47,US Dollar,Cheque,0
TXN_3577752,2022/09/07 16:19,1,800057D40,11813,80328C410,487133.18,US Dollar,ACH,0
TXN_3577755,2022/09/07 16:18,11318,80329DBA0,16224,8032980A0,3672.98,US Dollar,ACH,0
TXN_3578165,2022/09/07 16:28,1665,802C44BD0,113685,8055AFD70,1292.35,US Dollar,Cheque,0
TXN_3578166,2022/09/07 16:16,1665,802C44BD0,113685,8055AFD70,1862.08,US Dollar,Credit Card,0
TXN_3578167,2022/09/07 16:02,1665,802C44BD0,113685,8055AFD70,59.84,US Dollar,Cash,0
TXN_3578168,2022/09/07 16:15,1665,802C44BD0,113685,8055AFD70,4.06,US Dollar,ACH,0
TXN_3578737,2022/09/07 16:03,14,80006FCE0,14,80006FCE0,2642.42,Yuan,ACH,0
TXN_3578738,2022/09/07 16:03,14,80006FCE0,13327,8097D9560,394.53,US Dollar,Cheque,0
TXN_3578739,2022/09/07 16:07,14,80006FCE0,14,80006FCE0,7386.81,Yuan,ACH,0
TXN_3578740,2022/09/07 16:07,14,80006FCE0,13327,8097D9560,1102.9,US Dollar,Credit Card,0
TXN_3578748,2022/09/07 16:07,10,80005CF10,115159,809A01E60,234.74,US Dollar,Cheque,0
TXN_3578749,2022/09/07 16:01,12979,808D69A60,15625,809A382B0,42948.83,US Dollar,Cheque,0
TXN_3578750,2022/09/07 16:14,12979,808D69A60,15625,809A382B0,7677.22,US Dollar,Credit Card,0
TXN_3579428,2022/09/07 16:29,70,100428660,21360,80D555E10,1934.37,US Dollar,Cheque,0
TXN_3579429,2022/09/07 16:06,70,100428660,21360,80D555E10,114.02,US Dollar,Credit Card,0
TXN_3579790,2022/09/07 16:21,126783,80E06EFE0,19729,80FF33910,0.84,US Dollar,Cheque,0
TXN_3579791,2022/09/07 16:09,126783,80E06EFE0,19729,80FF33910,4.4,US Dollar,Credit Card,0
TXN_3579803,2022/09/07 16:09,11296,8016448B0,1686,81025D190,3562.23,US Dollar,Cheque,0
TXN_3579815,2022/09/07 16:08,11296,802742B50,137357,810325B30,117.75,US Dollar,Cheque,0
TXN_3579816,2022/09/07 16:16,11296,802742B50,137357,810325B30,707.57,US Dollar,ACH,0
TXN_3580019,2022/09/07 16:15,225156,81041E4F0,21940,8116C6720,128.39,US Dollar,Cheque,0
TXN_3580020,2022/09/07 16:17,225156,81041E4F0,21940,8116C6720,286.78,US Dollar,Credit Card,0
TXN_3580021,2022/09/07 16:06,225156,81041E4F0,21940,8116C6720,27.81,US Dollar,ACH,0
TXN_3580022,2022/09/07 16:25,225156,81041E4F0,21940,8116C6720,28.57,US Dollar,Wire,0
TXN_3580625,2022/09/07 16:08,23,800068890,22,800161680,3978.03,Euro,Cheque,0
TXN_3580682,2022/09/07 16:28,22,800067DC0,11056,800749440,301.19,Euro,Cheque,0
TXN_3580683,2022/09/07 16:21,22,800067DC0,11056,800749440,608.54,Euro,Credit Card,0
TXN_3581323,2022/09/07 16:04,2915,802D17660,26860,804ED4F60,41.55,Euro,Cheque,0
TXN_3581324,2022/09/07 16:22,2915,802D17660,26860,804ED4F60,123.93,Euro,Credit Card,0
TXN_3581716,2022/09/07 16:07,26818,803D02E30,218202,808303870,770.38,Euro,Cheque,0
TXN_3581717,2022/09/07 16:22,26818,803D02E30,218202,808303870,3948.43,Euro,ACH,0
TXN_3581718,2022/09/07 16:09,26818,803D02E30,218202,808303870,1518.81,Euro,Wire,0
TXN_3581778,2022/09/07 16:28,24482,808E644E0,214100,808F41090,167.98,Euro,Cheque,0
TXN_3581779,2022/09/07 16:21,24482,808E644E0,214100,808F41090,333.59,Euro,Credit Card,0
TXN_3581780,2022/09/07 16:16,24482,808E644E0,214100,808F41090,141.23,Euro,ACH,0
TXN_3581781,2022/09/07 16:27,24482,808E644E0,214100,808F41090,57.59,Euro,Wire,0
TXN_3582174,2022/09/07 16:00,1669,80257A2F0,3514,80D8A7570,1019.26,Euro,Cheque,0
TXN_3582175,2022/09/07 16:03,1669,80257A2F0,3514,80D8A7570,835.84,Euro,Credit Card,0
TXN_3582672,2022/09/07 16:20,3335,804ECB8A0,23555,812904B40,738.45,Euro,Cheque,0
TXN_3582673,2022/09/07 16:23,3335,804ECB8A0,23555,812904B40,163.92,Euro,Credit Card,0
TXN_3582802,2022/09/07 16:23,224555,812C6EF60,21745,8134A3BB0,435.39,Euro,Cheque,0
TXN_3582880,2022/09/07 16:26,3,800069740,3,800069740,838342.84,Yuan,Cheque,0
TXN_3582881,2022/09/07 16:14,3,800069740,3,800069740,1621469.56,Yuan,ACH,0
TXN_3582882,2022/09/07 16:11,3,800069740,3,800069740,1873400.32,Yuan,Wire,0
TXN_3582917,2022/09/07 16:04,20,800071150,14,8030334D0,5010578.99,Yuan,Cheque,0
TXN_3582918,2022/09/07 16:23,20,800071150,14,8030334D0,37232.64,Yuan,Credit Card,0
TXN_3582919,2022/09/07 16:13,20,800071150,14,8030334D0,1254999.5,Yuan,Cash,0
TXN_3582920,2022/09/07 16:23,20,800071150,14,8030334D0,503363.56,Yuan,Wire,0
TXN_3583187,2022/09/07 16:03,18200,80E94B130,35303,80EF46FE0,951.32,Yuan,Cheque,0
TXN_3583188,2022/09/07 16:15,18200,80E94B130,35303,80EF46FE0,3285.42,Yuan,Credit Card,0
TXN_3583270,2022/09/07 16:17,70,100428738,15,80382B300,25379.17,Yen,Cheque,0
TXN_3583271,2022/09/07 16:18,70,100428738,15,80382B300,44713.17,Yen,Cash,0
TXN_3583274,2022/09/07 16:04,15,800077AA0,15,803840580,1846469.11,Yen,Cheque,0
TXN_3583275,2022/09/07 16:24,15,800077AA0,15,803840580,2314302.99,Yen,Credit Card,0
TXN_3583279,2022/09/07 16:26,15,80007C890,15,8039C6A70,1515124.36,Yen,Cheque,0
TXN_3583280,2022/09/07 16:07,15,80007C890,15,8039C6A70,228852.0,Yen,Credit Card,0
TXN_3583281,2022/09/07 16:15,15,80007C890,15,8039C6A70,192559.46,Yen,Cash,0
TXN_3583523,2022/09/07 16:14,15,80007C890,15,8046FA370,52834.26,Yen,Cheque,0
TXN_3583524,2022/09/07 16:26,15,80007C890,15,8046FA370,17536.82,Yen,Credit Card,0
TXN_3583525,2022/09/07 16:20,15,80007C890,15,8046FA370,33008.54,Yen,Cash,0
TXN_3583608,2022/09/07 16:00,12,800081970,12,800081970,13038.48,Rupee,Cheque,0
TXN_3583609,2022/09/07 16:01,12,800081970,12,800081970,13966.78,Rupee,Credit Card,0
TXN_3583612,2022/09/07 16:20,7,80007E510,12,804818E80,159447.48,Rupee,Cheque,0
TXN_3583613,2022/09/07 16:20,7,80007E510,12,804818E80,389298.55,Rupee,Wire,0
TXN_3583624,2022/09/07 16:23,7,800087A50,12,804A416B0,45872.12,Rupee,Cheque,0
TXN_3583625,2022/09/07 16:03,7,800087A50,12,804A416B0,4131.52,Rupee,Credit Card,0
TXN_3583833,2022/09/07 16:29,12,800081920,112989,8058B9DC0,92754.92,Rupee,Cheque,0
TXN_3583834,2022/09/07 16:06,12,800081920,112989,8058B9DC0,653348.72,Rupee,Credit Card,0
TXN_3583882,2022/09/07 16:25,212789,804BA1A80,13184,805D4B310,637274.88,Rupee,Cheque,0
TXN_3583883,2022/09/07 16:18,212789,804BA1A80,13184,805D4B310,197720.17,Rupee,Credit Card,0
TXN_3583955,2022/09/07 16:04,10,80008BA40,10,80008BA40,13914.23,Ruble,Cheque,0
TXN_3583956,2022/09/07 16:19,10,80008BA40,10,80008BA40,7388.75,Ruble,Credit Card,0
TXN_3583958,2022/09/07 16:21,9,80008FA70,9,80008FA70,3904.03,Ruble,Cheque,0
TXN_3583959,2022/09/07 16:15,9,80008FA70,9,80008FA70,13764.23,Ruble,Credit Card,0
TXN_3583960,2022/09/07 16:29,9,800088440,4,8050316A0,21849.64,Ruble,Cheque,0
TXN_3583964,2022/09/07 16:07,10,8000919A0,4,805D333D0,269296.2,Ruble,Cheque,0
TXN_3583965,2022/09/07 16:20,10,8000919A0,4,805D333D0,168964.41,Ruble,Cash,0
TXN_3583992,2022/09/07 16:21,10,80008E550,16792,80622F650,101726.41,Ruble,Cheque,0
TXN_3583993,2022/09/07 16:01,10,80008E550,16792,80622F650,88029.75,Ruble,Cash,0
TXN_3584077,2022/09/07 16:02,10,8060AFE50,16792,806BAB500,20220.09,Ruble,Cheque,0
TXN_3584228,2022/09/07 16:08,212,800099810,212,800099810,181.77,UK Pound,Cheque,0
TXN_3584229,2022/09/07 16:18,212,800099810,212,800099810,590.15,UK Pound,Credit Card,0
TXN_3584263,2022/09/07 16:12,211,80771C250,220572,807C5CDC0,919.53,UK Pound,Cheque,0
TXN_3584264,2022/09/07 16:15,211,80771C250,220572,807C5CDC0,1378.82,UK Pound,Credit Card,0
TXN_3584277,2022/09/07 16:05,212,8000991D0,121580,807E7C5D0,187.94,UK Pound,Cheque,0
TXN_3584278,2022/09/07 16:21,212,8000991D0,121580,807E7C5D0,69.53,UK Pound,Cash,0
TXN_3584440,2022/09/07 16:27,212,800093EE0,23673,808B6CED0,113.01,UK Pound,Cheque,0
TXN_3584441,2022/09/07 16:15,212,800093EE0,23673,808B6CED0,90.61,UK Pound,Cash,0
TXN_3584472,2022/09/07 16:10,121987,80864E1B0,122946,808D8FB20,3204.92,UK Pound,Credit Card,0
TXN_3584473,2022/09/07 16:26,121987,80864E1B0,122946,808D8FB20,158497.9,UK Pound,Wire,0
TXN_3584650,2022/09/07 16:05,24779,8090AC860,24922,8092E70F0,1988.1,Canadian Dollar,Cheque,0
TXN_3584841,2022/09/07 16:22,125607,809E01F70,27151,809EF39E0,839.78,Canadian Dollar,Cheque,0
TXN_3585222,2022/09/07 16:06,214,80B70CA10,213,80B72FE40,92832.63,Mexican Peso,Cheque,0
TXN_3585223,2022/09/07 16:13,214,80B70CA10,213,80B72FE40,19180.11,Mexican Peso,ACH,0
TXN_3585225,2022/09/07 16:12,70,1004288E8,213,80B745630,2997.5,Mexican Peso,Cheque,0
TXN_3585939,2022/09/07 16:03,238845,80F3715C0,139342,80F6D3C70,183.56,Swiss Franc,Cheque,0
TXN_3586239,2022/09/07 16:00,113,81024DE80,44650,8108166D0,246163.63,Shekel,Cheque,0
TXN_3586332,2022/09/07 16:01,243947,810C62150,244192,810AB4E00,9621.7,Shekel,Cheque,0
TXN_3586333,2022/09/07 16:15,243947,810C62150,244192,810AB4E00,12277.98,Shekel,Credit Card,0
TXN_3586334,2022/09/07 16:13,243947,810C62150,244192,810AB4E00,2650.19,Shekel,Cash,0
TXN_3586549,2022/09/07 16:23,121,811BB7F50,48309,811E18FD0,3455.55,Saudi Riyal,Cheque,0
TXN_3586649,2022/09/08 07:11,11128,8045F4500,24779,8096D4670,8396.42,Canadian Dollar,ACH,1
TXN_3586833,2022/09/07 16:01,15,813EBEB61,255063,814064681,0.021821,Bitcoin,Bitcoin,0
TXN_3587040,2022/09/07 16:59,10,80005ADE0,10,80005ADE0,15504.16,US Dollar,Cheque,0
TXN_3587041,2022/09/07 16:50,10,80005CB50,10,8000F8070,562.3,US Dollar,Cheque,0
TXN_3587042,2022/09/07 16:48,10,80005CB50,10,8000F8070,1314.94,US Dollar,ACH,0
TXN_3587043,2022/09/07 16:54,70,100428660,12,800056E00,248.77,US Dollar,Cheque,0
TXN_3587044,2022/09/07 16:47,70,100428660,12,800056E00,79.63,US Dollar,Cash,0
TXN_3587045,2022/09/07 16:59,1,800056CB0,220,800119BA0,29807.11,US Dollar,Cheque,0
TXN_3587046,2022/09/07 16:47,1,800056CB0,220,800119BA0,6232.73,US Dollar,Credit Card,0
TXN_3587074,2022/09/07 16:53,1,800058B80,10,80024D950,130.65,US Dollar,Cheque,0
TXN_3587075,2022/09/07 16:38,1,800058B80,10,80024D950,846.98,US Dollar,Credit Card,0
TXN_3587095,2022/09/07 16:47,1,800059440,1,800379860,69.57,US Dollar,Cheque,0
TXN_3587096,2022/09/07 16:31,1,800059440,1,800379860,156.25,US Dollar,ACH,0
TXN_3587124,2022/09/07 16:34,1,80005C3D0,1,8004FD2A0,998.58,US Dollar,Cheque,0
TXN_3587125,2022/09/07 16:32,1,80005C3D0,1,8004FD2A0,2728.38,US Dollar,Credit Card,0
TXN_3587126,2022/09/07 16:56,1,80005C3D0,1,8004FD2A0,124.23,US Dollar,Cash,0
TXN_3587127,2022/09/07 16:54,1,80005C3D0,1,8004FD2A0,45.62,US Dollar,ACH,0
TXN_3587128,2022/09/07 16:31,1,80005C3D0,1,8004FD2A0,39.25,US Dollar,Wire,0
TXN_3587188,2022/09/07 16:42,12,80005B3E0,1467,800816030,439699.26,US Dollar,Cheque,0
TXN_3587540,2022/09/07 16:56,10,8005730D0,1362,80192FEF0,432.13,US Dollar,Cheque,0
TXN_3587541,2022/09/07 16:52,10,8005730D0,1362,80192FEF0,1688.29,US Dollar,Credit Card,0
TXN_3587858,2022/09/07 16:59,12,80005A2A0,1601,803132450,68905.23,US Dollar,Cheque,0
TXN_3587946,2022/09/07 16:45,23885,80254F920,701,80396DE00,2590.44,US Dollar,Cheque,0
TXN_3587949,2022/09/07 16:30,2845,8014178C0,3698,803AD7C30,1017.56,US Dollar,Credit Card,0
TXN_3587950,2022/09/07 16:52,2845,8014178C0,3698,803AD7C30,2676.19,US Dollar,Cash,0
TXN_3588108,2022/09/07 16:34,220,80078E8F0,23833,80493D3F0,207.92,US Dollar,Cheque,0
TXN_3588115,2022/09/07 16:30,2843,800489210,21174,804963700,143.01,US Dollar,Cheque,0
TXN_3588116,2022/09/07 16:47,2843,800489210,21174,804963700,107.7,US Dollar,Credit Card,0
TXN_3588848,2022/09/07 16:32,1688,8032FD420,2991,808FB97E0,47.98,US Dollar,Cheque,0
TXN_3588849,2022/09/07 16:38,1688,8032FD420,2991,808FB97E0,112.81,US Dollar,Credit Card,0
TXN_3589047,2022/09/07 16:55,15980,80356FCE0,7042,80A73C6D0,4743.42,US Dollar,Cheque,0
TXN_3589048,2022/09/07 16:32,15980,80356FCE0,7042,80A73C6D0,1221.43,US Dollar,Credit Card,0
TXN_3589212,2022/09/07 16:45,22345,803E18530,228634,80B61DB00,488.38,US Dollar,Cheque,0
TXN_3589213,2022/09/07 16:41,22345,803E18530,228634,80B61DB00,140.42,US Dollar,ACH,0
TXN_3589214,2022/09/07 16:31,22345,803E18530,228634,80B61DB00,72.31,US Dollar,Wire,0
TXN_3589532,2022/09/07 16:55,1729,80164B550,16586,80D49E140,2670.25,US Dollar,Cheque,0
TXN_3589533,2022/09/07 16:40,1729,80164B550,16586,80D49E140,1715.73,US Dollar,Credit Card,0
TXN_3590709,2022/09/07 16:30,29317,812183900,6179,814744500,5826.55,US Dollar,Cheque,0
TXN_3590732,2022/09/07 16:45,23,800058470,23,800058470,41.86,Euro,Cheque,0
TXN_3590733,2022/09/07 16:55,23,800058470,23,800058470,3.66,Euro,Credit Card,0
TXN_3590816,2022/09/07 16:34,23,800058470,410,800894770,112896.73,Euro,Cheque,0
TXN_3590817,2022/09/07 16:56,23,800058470,410,800894770,13582.19,Euro,Credit Card,0
TXN_3590818,2022/09/07 16:32,23,800058470,410,800894770,7823.78,Euro,Cash,0
TXN_3590819,2022/09/07 16:53,23,800058470,410,800894770,6979.76,Euro,ACH,0
TXN_3591365,2022/09/07 16:39,70,1004286A8,16847,802EFA860,543.34,Euro,Cheque,0
TXN_3591366,2022/09/07 16:43,70,1004286A8,16847,802EFA860,418.19,Euro,Credit Card,0
TXN_3591367,2022/09/07 16:39,70,1004286A8,16847,802EFA860,142.44,Euro,Cash,0
TXN_3592677,2022/09/07 16:45,24482,80F266500,241704,811AA3930,1432.67,Euro,Cheque,0
TXN_3592678,2022/09/07 16:58,24482,80F266500,241704,811AA3930,2197.18,Euro,Credit Card,0
TXN_3593083,2022/09/07 16:44,3,80006A8B0,4,80091CBB0,215.01,Yuan,Cheque,0
TXN_3593084,2022/09/07 16:36,3,80006A8B0,4,80091CBB0,845.64,Yuan,Credit Card,0
TXN_3593150,2022/09/07 16:41,4,800070610,8248,8035A7670,551.63,Yuan,Cheque,0
TXN_3593151,2022/09/07 16:58,4,800070610,8248,8035A7670,1079.89,Yuan,Credit Card,0
TXN_3593154,2022/09/07 16:48,20,80006A5E0,18475,8035F13C0,15041.72,Yuan,ACH,0
TXN_3593155,2022/09/07 16:32,20,80006A5E0,18475,8035F13C0,2656.41,Yuan,Wire,0
TXN_3593170,2022/09/07 16:43,3,800070010,9209,8037D8C60,377.91,Yuan,Cheque,0
TXN_3593171,2022/09/07 16:30,3,800070010,9209,8037D8C60,2533.81,Yuan,Cash,0
TXN_3593184,2022/09/07 16:38,20,803145180,19477,8038C56E0,9989.77,Yuan,Cheque,0
TXN_3593216,2022/09/07 16:57,18107,80302EEC0,13649,807523A90,11574.46,Yuan,Cheque,0
TXN_3593217,2022/09/07 16:51,18107,80302EEC0,13649,807523A90,12567.72,Yuan,Credit Card,0
TXN_3593421,2022/09/07 16:50,24,800073360,15,803836CE0,1795186.47,Yen,Cheque,0
TXN_3593422,2022/09/07 16:35,24,800073360,15,803836CE0,737704.12,Yen,Credit Card,0
TXN_3593423,2022/09/07 16:53,24,800073360,15,803836CE0,523068.4,Yen,Cash,0
TXN_3593424,2022/09/07 16:43,24,800073360,15,803836CE0,760695.63,Yen,ACH,0
TXN_3593729,2022/09/07 16:33,6,80007E720,16,8047A8180,55012.66,Rupee,Cheque,0
TXN_3593738,2022/09/07 16:51,71,804790520,16,8049DD4A0,1124.86,Rupee,Cheque,0
TXN_3593748,2022/09/07 16:55,71,8000841A0,212818,804A52AD0,8504.24,Rupee,Cheque,0
TXN_3593749,2022/09/07 16:41,71,8000841A0,212818,804A52AD0,11239.08,Rupee,Credit Card,0
TXN_3593757,2022/09/07 16:39,6,800083E30,12,804B1BF70,135841.87,Rupee,Cheque,0
TXN_3593758,2022/09/07 16:31,6,800083E30,12,804B1BF70,50210.5,Rupee,Credit Card,0
TXN_3593844,2022/09/07 16:55,7,80007E510,13667,804F9A3A0,235916.35,Rupee,Cheque,0
TXN_3593845,2022/09/07 16:52,7,80007E510,13667,804F9A3A0,147268.55,Rupee,Credit Card,0
TXN_3593846,2022/09/07 16:33,7,80007E510,13667,804F9A3A0,137158.57,Rupee,Wire,0
TXN_3594105,2022/09/07 16:53,9,80008E7B0,9,80008E7B0,177978.59,Ruble,Credit Card,0
TXN_3594106,2022/09/07 16:47,287,800090560,287,800090560,107838.52,Ruble,Credit Card,0
TXN_3594107,2022/09/07 16:47,287,800090560,287,800090560,33758.11,Ruble,ACH,0
TXN_3594119,2022/09/07 16:40,9,800091C60,7,8060CB0A0,108772.64,Ruble,Cheque,0
TXN_3594120,2022/09/07 16:49,9,800091C60,7,8060CB0A0,82702.5,Ruble,Credit Card,0
TXN_3594152,2022/09/07 16:43,10,806102970,7,806184A90,8639.61,Ruble,Cheque,0
TXN_3594153,2022/09/07 16:58,10,806102970,7,806184A90,4731.31,Ruble,Credit Card,0
TXN_3594154,2022/09/07 16:52,10,806102970,7,806184A90,371.7,Ruble,Cash,0
TXN_3594175,2022/09/07 16:59,10,80008C690,287,806130860,181338.03,Ruble,Cheque,0
TXN_3594176,2022/09/07 16:59,10,80008C690,287,806130860,192771.2,Ruble,Credit Card,0
TXN_3594189,2022/09/07 16:33,9,80008FA70,28,806279480,10508.97,Ruble,Cheque,0
TXN_3594190,2022/09/07 16:45,9,80008FA70,28,806279480,10203.17,Ruble,Credit Card,0
TXN_3594379,2022/09/07 16:40,212,800098200,7,80765D780,161.28,UK Pound,Cheque,0
TXN_3594380,2022/09/07 16:45,212,800098200,7,80765D780,43.45,UK Pound,Cash,0
TXN_3594459,2022/09/07 16:46,212,800094FC0,5,807F03E20,916.12,UK Pound,Cheque,0
TXN_3594460,2022/09/07 16:36,212,800094FC0,5,807F03E20,486.97,UK Pound,Credit Card,0
TXN_3594461,2022/09/07 16:33,212,800094FC0,5,807F03E20,530.89,UK Pound,Cash,0
TXN_3594573,2022/09/07 16:58,26,807ED6390,21884,80876B4A0,364.62,UK Pound,Cheque,0
TXN_3594830,2022/09/07 16:52,24779,8090AC860,8,80932AF60,279.12,Canadian Dollar,Cheque,0
TXN_3594831,2022/09/07 16:50,24779,8090AC860,8,80932AF60,1.33,Canadian Dollar,Cash,0
TXN_3595474,2022/09/07 16:52,115,800085BF0,115,800085BF0,3811.13,Brazil Real,Cheque,0
TXN_3595475,2022/09/07 16:41,115,800085BF0,115,800085BF0,472.77,Brazil Real,Credit Card,0
TXN_3596161,2022/09/07 16:53,43462,8105418F0,220,8105FFC50,7560.51,Shekel,Cheque,0
TXN_3596828,2022/09/07 17:15,10,800059840,220,80010C2F0,28910.7,US Dollar,Cheque,0
TXN_3596829,2022/09/07 17:02,10,800059840,220,80010C2F0,17244.26,US Dollar,Credit Card,0
TXN_3596830,2022/09/07 17:16,10,800059840,220,80010C2F0,77606.96,US Dollar,Cash,0
TXN_3596831,2022/09/07 17:25,1,800057A10,220,80010BC70,235.4,US Dollar,Cheque,0
TXN_3596832,2022/09/07 17:13,1,800057A10,220,80010BC70,767.79,US Dollar,Credit Card,0
TXN_3596856,2022/09/07 17:03,1,800059440,1601,80038A310,1653.22,US Dollar,Cheque,0
TXN_3596857,2022/09/07 17:27,1,800059440,1601,80038A310,880.63,US Dollar,Credit Card,0
TXN_3596923,2022/09/07 17:23,1,800058B80,795,80073F230,769.8,US Dollar,Cheque,0
TXN_3596924,2022/09/07 17:22,1,800058B80,795,80073F230,83.78,US Dollar,ACH,0
TXN_3597009,2022/09/07 17:12,10,800324A00,21550,800C45CA0,3037.05,US Dollar,Cheque,0
TXN_3597010,2022/09/07 17:11,10,800324A00,21550,800C45CA0,1815.77,US Dollar,Credit Card,0
TXN_3597109,2022/09/07 17:09,12,800056E00,2627,80128D9D0,41.87,US Dollar,Cheque,0
TXN_3597110,2022/09/07 17:20,12,800056E00,2627,80128D9D0,197.18,US Dollar,Credit Card,0
TXN_3597383,2022/09/07 17:07,11107,800BBD220,21611,8026E22B0,197.66,US Dollar,Cheque,0
TXN_3597384,2022/09/07 17:29,11107,800BBD220,21611,8026E22B0,340.25,US Dollar,Credit Card,0
TXN_3597788,2022/09/07 17:17,10,8000573C0,1,804D33EA0,7207.58,US Dollar,Cheque,0
TXN_3597789,2022/09/07 17:20,10,8000573C0,1,804D33EA0,11199.88,US Dollar,Credit Card,0
TXN_3597906,2022/09/07 17:14,17222,803E261B0,111433,805198DA0,8739.97,US Dollar,Cheque,0
TXN_3597907,2022/09/07 17:11,17222,803E261B0,111433,805198DA0,2169.06,US Dollar,Credit Card,0
TXN_3597908,2022/09/07 17:08,17222,803E261B0,111433,805198DA0,3300.47,US Dollar,ACH,0
TXN_3598057,2022/09/07 17:22,10,80005CB50,14325,8067B9C80,1893139.31,US Dollar,Cheque,0
TXN_3598058,2022/09/07 17:08,10,80005CB50,14325,8067B9C80,27066.28,US Dollar,Credit Card,0
TXN_3598059,2022/09/07 17:17,10,80005CB50,14325,8067B9C80,1246927.04,US Dollar,ACH,0
TXN_3598308,2022/09/07 17:09,1,80005C0A0,4726,808230E10,14.84,US Dollar,Cheque,0
TXN_3598447,2022/09/07 17:10,11642,8089A5AB0,908,809139F60,7.99,US Dollar,Cheque,0
TXN_3598448,2022/09/07 17:02,11642,8089A5AB0,908,809139F60,29.29,US Dollar,Credit Card,0
TXN_3598449,2022/09/07 17:27,11642,8089A5AB0,908,809139F60,1.19,US Dollar,Cash,0
TXN_3598450,2022/09/07 17:16,11642,8089A5AB0,908,809139F60,3.34,US Dollar,Wire,0
TXN_3598531,2022/09/07 17:15,3698,805EA3F30,3051,8099A38B0,2064.42,US Dollar,Cheque,0
TXN_3598532,2022/09/07 17:28,3698,805EA3F30,3051,8099A38B0,3624.07,US Dollar,ACH,0
TXN_3598657,2022/09/07 17:10,2439,801198F90,6156,80A268F00,6561.08,US Dollar,Cheque,0
TXN_3598978,2022/09/07 17:13,21611,8010AE7D0,233580,80C335670,1950.6,US Dollar,Cheque,0
TXN_3598979,2022/09/07 17:27,21611,8010AE7D0,233580,80C335670,1430.24,US Dollar,Credit Card,0
TXN_3599005,2022/09/07 17:04,26592,80B3920F0,221868,80C6F8D30,368.46,US Dollar,Cheque,0
TXN_3599365,2022/09/07 17:02,1241,801A7E980,137024,80DFE4230,2089.72,US Dollar,Cheque,0
